"","x"
"607",0.2
"608",0.238
"609",0.254
"610",0.215
"611",0.234
"612",0.23
"613",0.237
"614",0.209
"615",0.22
"616",0.213
"617",0.224
"618",0.238
"619",0.223
"620",0.232
"621",0.226
"622",0.218
"623",0.216
"624",0.229
"625",0.192
"626",0.218
"627",0.196
"628",0.232
"629",0.211
"630",0.197
"631",0.219
"632",0.197
"633",0.202
"634",0.217
"635",0.231
"636",0.206
"637",0.234
"638",0.192
"639",0.206
"640",0.202
"641",0.208
"642",0.223
"643",0.224
"644",0.217
"645",0.206
"646",0.205
"647",0.208
"648",0.195
"649",0.222
"650",0.186
"651",0.194
"652",0.219
"653",0.194
"654",0.2
"655",0.183
"656",0.18
"657",0.184
"658",0.202
"659",0.185
"660",0.199
"661",0.186
"662",0.178
"663",0.179
"664",0.18
"665",0.215
"666",0.202
"667",0.181
"668",0.177
"669",0.165
"670",0.178
"671",0.163
"672",0.186
"673",0.16
"674",0.202
"675",0.19
"676",0.171
"677",0.162
"678",0.171
"679",0.18
"680",0.173
"681",0.179
"682",0.173
"683",0.198
"684",0.18
"685",0.163
"686",0.165
"687",0.156
"688",0.158
"689",0.176
"690",0.167
"691",0.155
"692",0.184
"693",0.151
"694",0.175
"695",0.184
"696",0.176
"697",0.165
"698",0.177
"699",0.153
"700",0.142
"701",0.156
"702",0.166
"703",0.151
"704",0.158
"705",0.158
"706",0.15
"707",0.167
"708",0.161
"709",0.173
"710",0.158
"711",0.16
"712",0.148
"713",0.164
"714",0.138
"715",0.145
"716",0.159
"717",0.139
"718",0.154
"719",0.144
"720",0.15
"721",0.128
"722",0.149
"723",0.165
"724",0.168
"725",0.151
"726",0.126
"727",0.141
"728",0.153
"729",0.149
"730",0.171
"731",0.144
"732",0.135
"733",0.127
"734",0.13
"735",0.142
"736",0.147
"737",0.141
"738",0.131
"739",0.138
"740",0.153
"741",0.142
"742",0.15
"743",0.128
"744",0.125
"745",0.146
"746",0.125
"747",0.146
"748",0.129
"749",0.137
"750",0.138
"751",0.126
"752",0.113
"753",0.152
"754",0.131
"755",0.119
"756",0.131
"757",0.127
"758",0.132
"759",0.135
"760",0.137
"761",0.118
"762",0.135
"763",0.143
"764",0.132
"765",0.131
"766",0.138
"767",0.131
"768",0.136
"769",0.13
"770",0.115
"771",0.125
"772",0.123
"773",0.109
"774",0.133
"775",0.119
"776",0.114
"777",0.123
"778",0.12
"779",0.128
"780",0.119
"781",0.129
"782",0.12
"783",0.126
"784",0.103
"785",0.121
"786",0.115
"787",0.138
"788",0.126
"789",0.123
"790",0.11
"791",0.123
"792",0.114
"793",0.106
"794",0.122
"795",0.123
"796",0.125
"797",0.104
"798",0.094
"799",0.125
"800",0.114
"801",0.108
"802",0.108
"803",0.109
"804",0.097
"805",0.115
"806",0.108
"807",0.131
"808",0.116
"809",0.115
"810",0.113
"811",0.098
"812",0.115
"813",0.106
"814",0.123
"815",0.117
"816",0.118
"817",0.101
"818",0.091
"819",0.101
"820",0.101
"821",0.113
"822",0.103
"823",0.111
"824",0.104
"825",0.107
"826",0.114
"827",0.113
"828",0.096
"829",0.108
"830",0.102
"831",0.082
"832",0.11
"833",0.099
"834",0.085
"835",0.104
"836",0.094
"837",0.105
"838",0.11
"839",0.103
"840",0.089
"841",0.094
"842",0.095
"843",0.115
"844",0.088
"845",0.099
"846",0.097
"847",0.099
"848",0.099
"849",0.088
"850",0.078
"851",0.076
"852",0.098
"853",0.108
"854",0.093
"855",0.091
"856",0.075
"857",0.088
"858",0.086
"859",0.082
"860",0.09
"861",0.12
"862",0.102
"863",0.102
"864",0.093
"865",0.092
"866",0.089
"867",0.09
