"","x"
"966",0.057
"967",0.053
"968",0.055
"969",0.055
"970",0.042
"971",0.054
"972",0.052
"973",0.048
"974",0.044
"975",0.051
"976",0.058
"977",0.053
"978",0.045
"979",0.055
"980",0.057
"981",0.062
"982",0.055
"983",0.054
"984",0.072
"985",0.052
"986",0.058
"987",0.051
"988",0.053
"989",0.052
"990",0.044
"991",0.051
"992",0.05
"993",0.044
"994",0.05
"995",0.04
"996",0.05
"997",0.04
"998",0.04
"999",0.046
"1000",0.049
