"","x"
"811",0.217
"812",0.189
"813",0.201
"814",0.193
"815",0.197
"816",0.173
"817",0.197
"818",0.196
"819",0.194
"820",0.212
"821",0.178
"822",0.193
"823",0.182
"824",0.173
"825",0.181
"826",0.196
"827",0.196
"828",0.199
"829",0.185
"830",0.161
"831",0.163
"832",0.161
"833",0.163
"834",0.178
"835",0.171
"836",0.155
"837",0.179
"838",0.162
"839",0.16
"840",0.165
"841",0.166
"842",0.161
"843",0.14
"844",0.159
"845",0.154
"846",0.159
"847",0.175
"848",0.148
"849",0.172
"850",0.146
"851",0.157
"852",0.142
"853",0.171
"854",0.165
"855",0.145
"856",0.126
"857",0.167
"858",0.136
"859",0.144
"860",0.154
"861",0.138
"862",0.14
"863",0.144
"864",0.143
"865",0.144
"866",0.138
"867",0.14
"868",0.161
"869",0.137
"870",0.121
"871",0.129
"872",0.135
"873",0.139
"874",0.146
"875",0.13
"876",0.123
"877",0.131
"878",0.113
"879",0.146
"880",0.103
"881",0.114
"882",0.121
"883",0.128
"884",0.129
"885",0.115
"886",0.147
"887",0.124
"888",0.105
"889",0.096
"890",0.12
"891",0.124
"892",0.103
"893",0.119
"894",0.106
"895",0.112
"896",0.109
"897",0.119
"898",0.118
"899",0.107
"900",0.117
"901",0.092
"902",0.101
"903",0.117
"904",0.112
"905",0.113
"906",0.122
"907",0.085
"908",0.105
"909",0.111
"910",0.103
"911",0.099
"912",0.095
"913",0.096
"914",0.1
"915",0.085
"916",0.1
"917",0.086
"918",0.099
"919",0.098
"920",0.121
"921",0.1
"922",0.091
"923",0.095
"924",0.077
"925",0.103
"926",0.092
"927",0.086
"928",0.104
"929",0.089
"930",0.108
"931",0.084
"932",0.074
"933",0.096
"934",0.056
"935",0.08
"936",0.084
"937",0.088
"938",0.087
"939",0.07
"940",0.087
"941",0.079
"942",0.08
"943",0.082
"944",0.066
"945",0.084
"946",0.081
"947",0.07
"948",0.082
"949",0.068
"950",0.067
"951",0.091
"952",0.079
"953",0.066
"954",0.066
"955",0.066
"956",0.077
"957",0.066
"958",0.074
"959",0.087
"960",0.065
"961",0.065
"962",0.086
"963",0.062
"964",0.066
"965",0.062
"966",0.079
"967",0.046
"968",0.066
"969",0.052
"970",0.063
"971",0.075
"972",0.059
"973",0.066
"974",0.073
"975",0.063
"976",0.05
"977",0.058
"978",0.057
"979",0.061
"980",0.059
"981",0.064
"982",0.066
"983",0.055
"984",0.052
"985",0.057
"986",0.056
"987",0.064
"988",0.049
"989",0.068
"990",0.053
"991",0.056
"992",0.054
"993",0.054
"994",0.056
"995",0.055
"996",0.042
"997",0.044
"998",0.043
"999",0.038
"1000",0.045
