"","x"
"687",0.503
"688",0.481
"689",0.472
"690",0.437
"691",0.448
"692",0.452
"693",0.475
"694",0.473
"695",0.468
"696",0.459
"697",0.461
"698",0.472
"699",0.483
"700",0.471
"701",0.475
"702",0.497
"703",0.471
"704",0.453
"705",0.457
"706",0.474
"707",0.485
"708",0.461
"709",0.426
"710",0.444
"711",0.435
"712",0.435
"713",0.461
"714",0.473
"715",0.443
"716",0.458
"717",0.445
"718",0.438
"719",0.47
"720",0.449
"721",0.446
"722",0.436
"723",0.473
"724",0.474
"725",0.46
"726",0.463
"727",0.449
"728",0.448
"729",0.424
"730",0.462
"731",0.445
"732",0.429
"733",0.438
"734",0.43
"735",0.414
"736",0.41
"737",0.435
"738",0.428
"739",0.445
"740",0.435
"741",0.45
"742",0.414
"743",0.446
"744",0.41
"745",0.429
"746",0.408
"747",0.432
"748",0.431
"749",0.424
"750",0.409
"751",0.42
"752",0.414
"753",0.408
"754",0.418
"755",0.418
"756",0.426
"757",0.399
"758",0.409
"759",0.411
"760",0.402
"761",0.43
"762",0.378
"763",0.385
"764",0.419
"765",0.405
"766",0.396
"767",0.403
"768",0.433
"769",0.402
"770",0.412
"771",0.392
"772",0.403
"773",0.396
"774",0.413
"775",0.384
"776",0.371
"777",0.403
"778",0.41
"779",0.378
"780",0.365
"781",0.402
"782",0.391
"783",0.41
"784",0.385
"785",0.415
"786",0.378
"787",0.395
"788",0.412
"789",0.396
"790",0.405
"791",0.383
"792",0.381
"793",0.397
"794",0.39
"795",0.362
"796",0.354
"797",0.379
"798",0.369
"799",0.361
"800",0.377
"801",0.4
"802",0.352
"803",0.389
"804",0.37
"805",0.366
"806",0.404
"807",0.377
"808",0.363
"809",0.383
"810",0.4
"811",0.363
"812",0.355
"813",0.387
"814",0.364
"815",0.372
"816",0.381
"817",0.369
"818",0.401
"819",0.358
"820",0.352
"821",0.336
"822",0.368
"823",0.371
"824",0.347
"825",0.361
"826",0.353
"827",0.373
"828",0.366
"829",0.33
"830",0.363
"831",0.365
"832",0.33
"833",0.353
"834",0.325
"835",0.369
"836",0.36
"837",0.363
"838",0.34
"839",0.352
"840",0.366
"841",0.372
"842",0.365
"843",0.361
"844",0.331
"845",0.358
"846",0.359
"847",0.336
"848",0.351
"849",0.345
"850",0.32
"851",0.304
"852",0.36
"853",0.344
"854",0.333
"855",0.323
"856",0.332
"857",0.36
"858",0.331
"859",0.363
"860",0.355
"861",0.329
"862",0.338
"863",0.328
"864",0.322
"865",0.335
"866",0.328
"867",0.33
"868",0.31
"869",0.32
"870",0.314
"871",0.314
"872",0.327
"873",0.352
"874",0.325
"875",0.324
"876",0.301
"877",0.332
"878",0.325
"879",0.312
"880",0.325
"881",0.327
"882",0.317
"883",0.299
"884",0.318
"885",0.309
"886",0.313
"887",0.327
"888",0.314
"889",0.31
"890",0.323
"891",0.309
"892",0.304
"893",0.308
"894",0.318
"895",0.307
"896",0.312
"897",0.32
"898",0.295
"899",0.313
"900",0.311
"901",0.323
"902",0.296
"903",0.289
"904",0.315
"905",0.314
"906",0.316
"907",0.3
"908",0.31
"909",0.287
"910",0.311
"911",0.299
"912",0.308
"913",0.274
"914",0.292
"915",0.295
"916",0.286
"917",0.296
"918",0.304
"919",0.283
"920",0.307
"921",0.304
"922",0.29
"923",0.296
"924",0.267
"925",0.286
"926",0.285
"927",0.282
"928",0.299
"929",0.294
"930",0.273
"931",0.275
"932",0.32
"933",0.295
"934",0.291
"935",0.288
"936",0.272
"937",0.295
"938",0.305
"939",0.278
"940",0.273
"941",0.28
"942",0.294
"943",0.301
"944",0.309
"945",0.273
"946",0.278
"947",0.267
"948",0.298
"949",0.269
"950",0.273
"951",0.289
"952",0.243
"953",0.259
"954",0.252
"955",0.241
"956",0.268
"957",0.277
"958",0.251
"959",0.257
"960",0.275
"961",0.267
"962",0.241
"963",0.264
"964",0.278
"965",0.257
"966",0.268
"967",0.263
"968",0.251
"969",0.282
"970",0.266
"971",0.242
"972",0.25
"973",0.231
"974",0.282
"975",0.26
"976",0.246
"977",0.246
"978",0.254
"979",0.287
"980",0.247
"981",0.262
"982",0.258
"983",0.244
"984",0.237
"985",0.257
"986",0.267
"987",0.238
"988",0.233
"989",0.239
"990",0.264
"991",0.238
"992",0.241
"993",0.234
"994",0.235
"995",0.233
"996",0.242
"997",0.252
"998",0.256
"999",0.234
"1000",0.236
