"","x"
"691",0.074
"692",0.08
"693",0.084
"694",0.073
"695",0.075
"696",0.065
"697",0.074
"698",0.079
"699",0.071
"700",0.085
"701",0.075
"702",0.08
"703",0.081
"704",0.09
"705",0.079
"706",0.076
"707",0.078
"708",0.068
"709",0.062
"710",0.067
"711",0.087
"712",0.075
"713",0.073
"714",0.069
"715",0.085
"716",0.088
"717",0.07
"718",0.061
"719",0.066
"720",0.073
"721",0.072
"722",0.077
"723",0.065
"724",0.072
"725",0.065
"726",0.069
"727",0.074
"728",0.096
"729",0.072
"730",0.076
"731",0.072
"732",0.064
"733",0.081
"734",0.076
"735",0.073
"736",0.06
"737",0.08
"738",0.065
"739",0.067
"740",0.08
"741",0.081
"742",0.066
"743",0.084
"744",0.074
"745",0.074
"746",0.07
"747",0.061
"748",0.072
"749",0.073
"750",0.072
"751",0.088
"752",0.083
"753",0.078
"754",0.068
"755",0.062
"756",0.079
"757",0.071
"758",0.073
"759",0.066
"760",0.066
"761",0.081
"762",0.071
"763",0.081
"764",0.068
"765",0.077
"766",0.065
"767",0.077
"768",0.08
"769",0.082
"770",0.043
"771",0.07
"772",0.066
"773",0.062
"774",0.066
"775",0.071
"776",0.075
"777",0.08
"778",0.062
"779",0.065
"780",0.087
"781",0.067
"782",0.069
"783",0.062
"784",0.061
"785",0.075
"786",0.062
"787",0.06
"788",0.065
"789",0.073
"790",0.081
"791",0.083
"792",0.064
"793",0.067
"794",0.062
"795",0.058
"796",0.069
"797",0.064
"798",0.086
"799",0.062
"800",0.077
"801",0.079
"802",0.068
"803",0.087
"804",0.056
"805",0.066
"806",0.062
"807",0.072
"808",0.066
"809",0.044
"810",0.059
"811",0.077
"812",0.06
"813",0.068
"814",0.057
"815",0.064
"816",0.052
"817",0.062
"818",0.068
"819",0.065
"820",0.057
"821",0.066
"822",0.073
"823",0.066
"824",0.076
"825",0.078
"826",0.067
"827",0.07
"828",0.071
"829",0.06
"830",0.055
"831",0.058
"832",0.064
"833",0.075
"834",0.058
"835",0.067
"836",0.063
"837",0.058
"838",0.058
"839",0.073
"840",0.069
"841",0.066
"842",0.06
"843",0.071
"844",0.074
"845",0.052
"846",0.066
"847",0.076
"848",0.067
"849",0.055
"850",0.076
"851",0.066
"852",0.071
"853",0.063
"854",0.054
"855",0.072
"856",0.049
"857",0.045
"858",0.051
"859",0.063
"860",0.064
"861",0.06
"862",0.081
"863",0.062
"864",0.065
"865",0.053
"866",0.07
"867",0.067
"868",0.057
"869",0.048
"870",0.064
"871",0.063
"872",0.073
"873",0.058
"874",0.062
"875",0.06
"876",0.062
"877",0.061
"878",0.06
"879",0.059
"880",0.063
"881",0.062
"882",0.052
"883",0.054
"884",0.056
"885",0.06
"886",0.057
"887",0.064
"888",0.059
"889",0.048
"890",0.055
"891",0.066
"892",0.058
"893",0.076
"894",0.058
"895",0.073
"896",0.062
"897",0.062
"898",0.047
"899",0.064
"900",0.066
"901",0.068
"902",0.057
"903",0.077
"904",0.061
"905",0.056
"906",0.058
"907",0.067
"908",0.07
"909",0.062
"910",0.058
"911",0.07
"912",0.056
"913",0.061
"914",0.059
"915",0.074
"916",0.051
"917",0.05
"918",0.068
"919",0.061
"920",0.044
"921",0.067
"922",0.056
"923",0.054
"924",0.061
"925",0.058
"926",0.053
"927",0.057
"928",0.062
"929",0.05
"930",0.055
"931",0.059
"932",0.064
"933",0.055
"934",0.062
"935",0.065
"936",0.047
"937",0.05
"938",0.058
"939",0.059
"940",0.056
"941",0.067
"942",0.062
"943",0.058
"944",0.047
"945",0.044
"946",0.053
"947",0.056
"948",0.051
"949",0.061
"950",0.059
"951",0.048
"952",0.066
"953",0.065
"954",0.057
"955",0.051
"956",0.073
"957",0.054
"958",0.06
"959",0.056
"960",0.064
"961",0.057
"962",0.059
"963",0.067
"964",0.043
"965",0.052
"966",0.043
"967",0.057
"968",0.063
"969",0.05
"970",0.047
"971",0.062
"972",0.072
"973",0.04
"974",0.067
"975",0.057
"976",0.064
"977",0.049
"978",0.061
"979",0.056
"980",0.054
"981",0.058
"982",0.062
"983",0.053
"984",0.067
"985",0.058
"986",0.055
"987",0.05
"988",0.07
"989",0.045
"990",0.039
"991",0.055
"992",0.053
"993",0.041
"994",0.061
"995",0.059
"996",0.052
"997",0.048
"998",0.049
"999",0.066
"1000",0.046
