"","x"
"920",0.054
"921",0.063
"922",0.062
"923",0.082
"924",0.068
"925",0.067
"926",0.065
"927",0.073
"928",0.061
"929",0.061
"930",0.069
"931",0.08
"932",0.066
"933",0.066
"934",0.086
"935",0.064
"936",0.068
"937",0.064
"938",0.064
"939",0.063
"940",0.067
"941",0.061
"942",0.067
"943",0.059
"944",0.052
"945",0.047
"946",0.053
"947",0.061
"948",0.055
"949",0.053
"950",0.062
"951",0.069
"952",0.056
"953",0.053
"954",0.051
"955",0.063
"956",0.058
"957",0.063
"958",0.049
"959",0.05
"960",0.065
"961",0.052
"962",0.063
"963",0.062
"964",0.058
"965",0.055
"966",0.069
"967",0.064
"968",0.067
"969",0.059
"970",0.056
"971",0.052
"972",0.059
"973",0.051
"974",0.061
"975",0.054
"976",0.057
"977",0.075
"978",0.053
"979",0.063
"980",0.057
"981",0.059
"982",0.051
"983",0.058
"984",0.062
"985",0.052
"986",0.058
"987",0.059
"988",0.063
"989",0.041
"990",0.053
"991",0.052
"992",0.043
"993",0.063
"994",0.047
"995",0.06
"996",0.057
"997",0.048
"998",0.052
"999",0.057
"1000",0.059
