"","x"
"751",0.084
"752",0.073
"753",0.095
"754",0.088
"755",0.099
"756",0.105
"757",0.098
"758",0.098
"759",0.096
"760",0.092
"761",0.09
"762",0.099
"763",0.1
"764",0.085
"765",0.088
"766",0.089
"767",0.091
"768",0.106
"769",0.098
"770",0.096
"771",0.103
"772",0.081
"773",0.093
"774",0.087
"775",0.086
"776",0.087
"777",0.081
"778",0.106
"779",0.084
"780",0.092
"781",0.088
"782",0.089
"783",0.095
"784",0.078
"785",0.084
"786",0.073
"787",0.11
"788",0.082
"789",0.096
"790",0.077
"791",0.094
"792",0.089
"793",0.075
"794",0.091
"795",0.095
"796",0.082
"797",0.093
"798",0.09
"799",0.076
"800",0.088
"801",0.083
"802",0.074
"803",0.087
"804",0.091
"805",0.076
"806",0.079
"807",0.087
"808",0.08
"809",0.084
"810",0.086
"811",0.084
"812",0.074
"813",0.072
"814",0.086
"815",0.087
"816",0.093
"817",0.073
"818",0.094
"819",0.076
"820",0.082
"821",0.076
"822",0.069
"823",0.075
"824",0.072
"825",0.082
"826",0.095
"827",0.076
"828",0.084
"829",0.069
"830",0.076
"831",0.066
"832",0.095
"833",0.081
"834",0.069
"835",0.08
"836",0.078
"837",0.089
"838",0.076
"839",0.074
"840",0.077
"841",0.076
"842",0.08
"843",0.086
"844",0.092
"845",0.063
"846",0.079
"847",0.076
"848",0.061
"849",0.075
"850",0.08
"851",0.077
"852",0.072
"853",0.07
"854",0.07
"855",0.079
"856",0.073
"857",0.065
"858",0.074
"859",0.084
"860",0.065
"861",0.079
"862",0.089
"863",0.055
"864",0.055
"865",0.073
"866",0.067
"867",0.061
"868",0.073
"869",0.077
"870",0.072
"871",0.065
"872",0.081
"873",0.065
"874",0.069
"875",0.064
"876",0.069
"877",0.076
"878",0.059
"879",0.072
"880",0.048
"881",0.071
"882",0.062
"883",0.065
"884",0.084
"885",0.057
"886",0.058
"887",0.068
"888",0.068
"889",0.058
"890",0.079
"891",0.069
"892",0.069
"893",0.057
"894",0.094
"895",0.057
"896",0.071
"897",0.061
"898",0.057
"899",0.076
"900",0.081
"901",0.071
"902",0.057
"903",0.054
"904",0.069
"905",0.064
"906",0.065
"907",0.07
"908",0.067
"909",0.061
"910",0.067
"911",0.061
"912",0.059
"913",0.063
"914",0.067
"915",0.076
"916",0.083
"917",0.068
"918",0.078
"919",0.081
"920",0.053
"921",0.056
"922",0.058
"923",0.069
"924",0.053
"925",0.063
"926",0.068
"927",0.073
"928",0.055
"929",0.069
"930",0.072
"931",0.059
"932",0.076
"933",0.058
"934",0.058
"935",0.063
"936",0.052
"937",0.062
"938",0.052
"939",0.062
"940",0.059
"941",0.063
"942",0.057
"943",0.069
"944",0.059
"945",0.046
"946",0.062
"947",0.052
"948",0.055
"949",0.051
"950",0.07
"951",0.057
"952",0.063
"953",0.048
"954",0.063
"955",0.062
"956",0.06
"957",0.063
"958",0.069
"959",0.062
"960",0.063
"961",0.059
"962",0.054
"963",0.059
"964",0.049
"965",0.047
"966",0.054
"967",0.066
"968",0.059
"969",0.062
"970",0.049
"971",0.04
"972",0.053
"973",0.044
"974",0.054
"975",0.054
"976",0.057
"977",0.055
"978",0.072
"979",0.051
"980",0.068
"981",0.055
"982",0.057
"983",0.054
"984",0.038
"985",0.053
"986",0.051
"987",0.068
"988",0.048
"989",0.055
"990",0.059
"991",0.055
"992",0.058
"993",0.048
"994",0.053
"995",0.051
"996",0.056
"997",0.065
"998",0.065
"999",0.054
"1000",0.046
