"","x"
"751",0.36
"752",0.313
"753",0.333
"754",0.312
"755",0.316
"756",0.337
"757",0.323
"758",0.35
"759",0.349
"760",0.313
"761",0.291
"762",0.331
"763",0.304
"764",0.326
"765",0.337
"766",0.324
"767",0.311
"768",0.288
"769",0.274
"770",0.296
"771",0.309
"772",0.281
"773",0.302
"774",0.292
"775",0.31
"776",0.281
"777",0.302
"778",0.294
"779",0.285
"780",0.305
"781",0.319
"782",0.261
"783",0.291
"784",0.286
"785",0.286
"786",0.274
"787",0.282
"788",0.262
"789",0.254
"790",0.272
"791",0.243
"792",0.285
"793",0.277
"794",0.292
"795",0.277
"796",0.263
"797",0.246
"798",0.269
"799",0.238
"800",0.238
"801",0.245
"802",0.268
"803",0.263
"804",0.272
"805",0.278
"806",0.257
"807",0.261
"808",0.248
"809",0.243
"810",0.245
"811",0.247
"812",0.234
"813",0.242
"814",0.219
"815",0.242
"816",0.202
"817",0.241
"818",0.246
"819",0.234
"820",0.236
"821",0.255
"822",0.237
"823",0.188
"824",0.22
"825",0.227
"826",0.21
"827",0.229
"828",0.202
"829",0.218
"830",0.215
"831",0.221
"832",0.208
"833",0.224
"834",0.193
"835",0.24
"836",0.209
"837",0.212
"838",0.228
"839",0.21
"840",0.229
"841",0.217
"842",0.192
"843",0.197
"844",0.199
"845",0.218
"846",0.216
"847",0.219
"848",0.191
"849",0.187
"850",0.207
"851",0.207
"852",0.187
"853",0.19
"854",0.195
"855",0.19
"856",0.174
"857",0.193
"858",0.209
"859",0.18
"860",0.171
"861",0.187
"862",0.185
"863",0.174
"864",0.174
"865",0.179
"866",0.167
"867",0.169
"868",0.165
"869",0.177
"870",0.155
"871",0.176
"872",0.158
"873",0.183
"874",0.183
"875",0.153
"876",0.155
"877",0.159
"878",0.165
"879",0.167
"880",0.166
"881",0.157
"882",0.156
"883",0.149
"884",0.143
"885",0.145
"886",0.159
"887",0.174
"888",0.167
"889",0.146
"890",0.14
"891",0.156
"892",0.167
"893",0.148
"894",0.14
"895",0.146
"896",0.158
"897",0.133
"898",0.135
"899",0.168
"900",0.141
"901",0.14
"902",0.126
"903",0.141
"904",0.137
"905",0.122
"906",0.138
"907",0.145
"908",0.132
"909",0.139
"910",0.138
"911",0.127
"912",0.137
"913",0.132
"914",0.14
"915",0.122
"916",0.143
"917",0.124
"918",0.129
"919",0.139
"920",0.142
"921",0.116
"922",0.136
"923",0.142
"924",0.11
"925",0.114
"926",0.125
"927",0.114
"928",0.1
"929",0.131
"930",0.125
"931",0.122
"932",0.109
"933",0.126
"934",0.108
"935",0.099
"936",0.108
"937",0.114
"938",0.095
"939",0.111
"940",0.102
"941",0.102
"942",0.098
"943",0.089
"944",0.087
"945",0.101
"946",0.096
"947",0.093
"948",0.101
"949",0.121
"950",0.095
"951",0.094
"952",0.097
"953",0.105
"954",0.093
"955",0.1
"956",0.108
"957",0.096
"958",0.1
"959",0.089
"960",0.094
"961",0.082
"962",0.087
"963",0.094
"964",0.112
"965",0.102
"966",0.103
"967",0.084
"968",0.088
"969",0.095
"970",0.089
"971",0.085
"972",0.083
"973",0.1
"974",0.072
"975",0.071
"976",0.099
"977",0.072
"978",0.081
"979",0.084
"980",0.091
"981",0.082
"982",0.099
"983",0.067
"984",0.096
"985",0.083
"986",0.089
"987",0.081
"988",0.068
"989",0.082
"990",0.072
"991",0.076
"992",0.077
"993",0.083
"994",0.08
"995",0.069
"996",0.082
"997",0.073
"998",0.072
"999",0.071
"1000",0.08
